#file                                                                                                   all_Lsol_one_Rsol       
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t11250_g+4.0_m-0.50_a+0.00_c+0.25_v4_r500_resam.txt    14.164599245075769      
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t11250_g+4.0_m-0.50_a+0.25_c+0.50_v2_r500_resam.txt    14.360880443625796      
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t11250_g+5.0_m-0.50_a+0.00_c-0.25_v1_r500_resam.txt    14.526034257012377      
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t11500_g+3.0_m-0.50_a+0.25_c+0.25_v1_r500_resam.txt    15.910017227262973      
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t11500_g+3.0_m-0.50_a+0.25_c+0.25_v4_r500_resam.txt    15.394133064683407      
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t11500_g+3.0_m-0.50_a+0.50_c+0.00_v0_r500_resam.txt    15.92749262149565       
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t11500_g+4.5_m-0.50_a+0.25_c+0.50_v2_r500_resam.txt    15.641959094159526      
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t11500_g+5.0_m-0.50_a+0.50_c-0.75_v1_r500_resam.txt    15.812913981693473      
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t11500_g+5.0_m-0.50_a-0.25_c-0.25_v0_r500_resam.txt    15.900366443155443      
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t11750_g+2.0_m-0.50_a+0.00_c+0.50_v2_r500_resam.txt    17.315296718572938      
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t11750_g+2.0_m-0.50_a+0.00_c-0.75_v2_r500_resam.txt    17.442338608889685      
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t11750_g+2.5_m-0.50_a+0.25_c-0.75_v0_r500_resam.txt    17.57759913197492       
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t11750_g+2.5_m-0.50_a-0.25_c-0.75_v1_r500_resam.txt    17.61682878514602       
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t11750_g+3.0_m-0.50_a+0.00_c-0.25_v2_r500_resam.txt    17.25758080961601       
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t11750_g+4.0_m-0.50_a+0.00_c+0.50_v0_r500_resam.txt    17.27347935769233       
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t11750_g+4.0_m-0.50_a+0.50_c+0.25_v4_r500_resam.txt    16.709826981343834      
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t11750_g+5.0_m-0.50_a+0.25_c+0.25_v4_r500_resam.txt    16.824017637299566      
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t12000_g+3.0_m-0.50_a+0.00_c+0.00_v0_r500_resam.txt    19.024210115134778      
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t12000_g+4.0_m-0.50_a+0.00_c+0.50_v2_r500_resam.txt    18.558908957206942      
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t12000_g+5.0_m-0.50_a+0.00_c+0.50_v0_r500_resam.txt    18.661279142815268      
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t12500_g+3.0_m-0.50_a-0.25_c-0.75_v4_r500_resam.txt    21.594218277416076      
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t12500_g+3.5_m-0.50_a+0.25_c-0.25_v1_r500_resam.txt    22.129857040742554      
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t12500_g+3.5_m-0.50_a+0.25_c-0.50_v1_r500_resam.txt    22.160662181418527      
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t12500_g+4.0_m-0.50_a+0.00_c-0.50_v2_r500_resam.txt    22.00558977101748       
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t12500_g+5.0_m-0.50_a-0.25_c+0.50_v2_r500_resam.txt    21.760434596967922      
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t13000_g+3.0_m-0.50_a+0.00_c+0.50_v1_r500_resam.txt    25.84485524436492       
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t13000_g+3.0_m-0.50_a+0.00_c-0.25_v2_r500_resam.txt    25.760838728558078      
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t13000_g+3.0_m-0.50_a+0.00_c-0.75_v0_r500_resam.txt    26.26323282562752       
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t13000_g+3.0_m-0.50_a+0.25_c+0.50_v0_r500_resam.txt    25.864825342176673      
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t13000_g+3.5_m-0.50_a+0.25_c+0.25_v0_r500_resam.txt    25.834261613369684      
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t13000_g+3.5_m-0.50_a+0.50_c+0.00_v0_r500_resam.txt    25.717877697262523      
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t13500_g+3.0_m-0.50_a+0.50_c-0.25_v0_r500_resam.txt    30.01287458237686       
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t13500_g+4.0_m-0.50_a+0.00_c-0.75_v2_r500_resam.txt    29.855075773065558      
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t13500_g+4.5_m-0.50_a+0.25_c-0.75_v4_r500_resam.txt    29.12732998429036       
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t13500_g+5.0_m-0.50_a+0.50_c-0.25_v1_r500_resam.txt    29.710173999322674      
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t13500_g+5.0_m-0.50_a-0.25_c+0.25_v0_r500_resam.txt    29.927436912413206      
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t14000_g+3.0_m-0.50_a+0.50_c-0.25_v4_r500_resam.txt    33.3118679524394        
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t14000_g+3.0_m-0.50_a-0.25_c-0.25_v1_r500_resam.txt    35.046155338561235      
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t14000_g+3.5_m-0.50_a+0.00_c-0.50_v4_r500_resam.txt    33.6412941926988        
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t14000_g+4.0_m-0.50_a-0.25_c-0.50_v0_r500_resam.txt    35.01475609100657       
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t14000_g+4.5_m-0.50_a+0.25_c+0.00_v1_r500_resam.txt    34.4235852983012        
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t14000_g+4.5_m-0.50_a-0.25_c+0.25_v2_r500_resam.txt    34.24324154455811       
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t14000_g+5.0_m-0.50_a+0.25_c-0.25_v1_r500_resam.txt    34.50566527235283       
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t14500_g+3.0_m-0.50_a+0.00_c+0.25_v4_r500_resam.txt    38.60282030209123       
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t14500_g+4.5_m-0.50_a+0.00_c+0.00_v0_r500_resam.txt    39.840830063477696      
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t14500_g+4.5_m-0.50_a+0.25_c+0.25_v2_r500_resam.txt    39.0900037302205        
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t15000_g+4.0_m-0.50_a+0.25_c-0.25_v2_r500_resam.txt    44.87441225453005       
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t15000_g+4.5_m-0.50_a+0.00_c+0.50_v4_r500_resam.txt    43.879704802116855      
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t15000_g+4.5_m-0.50_a+0.25_c+0.25_v0_r500_resam.txt    45.158333911006956      
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t15500_g+3.0_m-0.50_a+0.00_c+0.00_v4_r500_resam.txt    50.48574604385699       
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t15500_g+3.0_m-0.50_a+0.25_c-0.50_v0_r500_resam.txt    52.46171341295134       
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t15500_g+3.5_m-0.50_a+0.00_c-0.25_v1_r500_resam.txt    51.9792640100046        
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t15500_g+3.5_m-0.50_a+0.25_c-0.75_v4_r500_resam.txt    50.18061071003713       
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t15500_g+5.0_m-0.50_a-0.25_c-0.50_v1_r500_resam.txt    51.97605147440895       
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t16000_g+4.0_m-0.50_a+0.25_c-0.50_v2_r500_resam.txt    57.97831065067275       
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t16000_g+4.0_m-0.50_a+0.50_c-0.25_v4_r500_resam.txt    56.24520234822071       
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t16000_g+4.5_m-0.50_a+0.00_c+0.50_v4_r500_resam.txt    56.551938021997714      
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t16000_g+4.5_m-0.50_a+0.25_c+0.25_v4_r500_resam.txt    56.54105469487808       
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t7500_g+2.0_m-0.50_a-0.25_c+0.25_v1_r500_resam.txt     2.85362244959487        
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t7500_g+3.0_m-0.50_a-0.25_c-0.25_v0_r500_resam.txt     2.8733415614888096      
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t7500_g+3.0_m-0.50_a-0.25_c-0.50_v2_r500_resam.txt     2.840214902768621       
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t7500_g+3.5_m-0.50_a+0.00_c+0.25_v2_r500_resam.txt     2.8392353946212703      
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t7500_g+3.5_m-0.50_a+0.00_c-0.25_v2_r500_resam.txt     2.841515043977418       
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t7500_g+3.5_m-0.50_a-0.25_c-0.50_v0_r500_resam.txt     2.879028790360478       
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t7750_g+2.5_m-0.50_a+0.00_c+0.25_v0_r500_resam.txt     3.2722658833917975      
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t7750_g+2.5_m-0.50_a+0.25_c-0.75_v1_r500_resam.txt     3.2611982274629994      
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t7750_g+3.0_m-0.50_a+0.25_c-0.50_v0_r500_resam.txt     3.276200554709839       
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t7750_g+3.0_m-0.50_a+0.25_c-0.50_v1_r500_resam.txt     3.263757637574145       
